"year","doy98","shrubID","trt","dt","round","sunrise","tod","dayfrac","pd","pd_ind","prev_ind","WP","wp","lnWP","aveD1","aveD2","aveD3","aveD4","aveD5","aveD6","aveD7","maxD1","maxD2","maxD3","maxD4","maxD5","maxD6","maxD7","swc30_1","swc30_2","swc30_3","swc30_4","swc30_5","swc30_6","swc30_7","swc10_1","swc10_2","swc10_3","swc10_4","swc10_5","swc10_6","swc10_7","swc20_1","swc20_2","swc20_3","swc20_4","swc20_5","swc20_6","swc20_7","swc60_1","swc60_2","swc60_3","swc60_4","swc60_5","swc60_6","swc60_7","VPD_1","VPD_2","VPD_3","VPD_4","VPD_5","VPD_6","VPD_7","VPD_8","dVPD_1","dVPD_2","dVPD_3","dVPD_4","dVPD_5","dVPD_6","dVPD_7","pd_first"
1998,181,12,"w","7/1/1998 5:06",1,0.210069444,0.2125,181.2125,1,34,1,60,-6,4.094344562,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.864,6.031,5.723,6.035,6.118,6.227,6.07,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,2.519,3.007,3.289,3.496,3.647,3.862,3.955,3.804,0.488,0.282,0.207,0.151,0.215,0.093,-0.151,1
1998,181,14,"c","7/1/1998 5:24",1,0.210069444,0.225,181.225,1,47,1,59,-5.9,4.077537444,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.864,5.04,4.714,4.992,5.052,5.165,4.94,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,2.519,3.007,3.289,3.496,3.647,3.862,3.955,3.804,0.488,0.282,0.207,0.151,0.215,0.093,-0.151,1
1998,181,4,"w","7/1/1998 5:28",1,0.210069444,0.228472222,181.2284722,1,9,1,37,-3.7,3.610917913,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.971,6.088,5.83,6.094,6.152,6.271,6.157,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,2.519,3.007,3.289,3.496,3.647,3.862,3.955,3.804,0.488,0.282,0.207,0.151,0.215,0.093,-0.151,1
1998,181,10,"c","7/1/1998 5:33",1,0.210069444,0.23125,181.23125,1,23,1,41.5,-4.15,3.725693427,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,2.359,2.486,2.243,2.49,2.546,2.617,2.442,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,2.149,2.519,3.007,3.289,3.496,3.647,3.862,3.955,0.37,0.488,0.282,0.207,0.151,0.215,0.093,1
1998,181,12,"w","7/1/1998 5:37",1,0.210069444,0.234027778,181.2340278,1,34,34,52,-5.2,3.951243719,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.864,6.031,5.723,6.035,6.118,6.227,6.07,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,2.149,2.519,3.007,3.289,3.496,3.647,3.862,3.955,0.37,0.488,0.282,0.207,0.151,0.215,0.093,0
1998,181,6,"c","7/1/1998 5:46",1,0.210069444,0.240277778,181.2402778,1,13,1,60,-6,4.094344562,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,6.11,6.233,5.925,6.226,6.291,6.378,6.213,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,2.149,2.519,3.007,3.289,3.496,3.647,3.862,3.955,0.37,0.488,0.282,0.207,0.151,0.215,0.093,1
1998,181,16,"w","7/1/1998 5:51",1,0.210069444,0.24375,181.24375,1,49,1,55,-5.5,4.007333185,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,3.214,3.369,3.091,3.37,3.437,3.536,3.278,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,2.149,2.519,3.007,3.289,3.496,3.647,3.862,3.955,0.37,0.488,0.282,0.207,0.151,0.215,0.093,1
1998,181,11,"w","7/1/1998 7:00",2,0.210069444,0.291666667,181.2916667,0,25,25,55.5,-5.55,4.016383021,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,1.674,1.545,1.846,2.149,2.519,3.007,3.289,3.496,-0.129,0.301,0.303,0.37,0.488,0.282,0.207,0
1998,181,13,"c","7/1/1998 7:14",2,0.210069444,0.302083333,181.3020833,0,37,37,51.5,-5.15,3.941581808,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,1.674,1.545,1.846,2.149,2.519,3.007,3.289,3.496,-0.129,0.301,0.303,0.37,0.488,0.282,0.207,0
1998,181,4,"w","7/1/1998 7:16",2,0.210069444,0.303472222,181.3034722,0,9,9,47,-4.7,3.850147602,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.971,6.088,5.83,6.094,6.152,6.271,6.157,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,1.674,1.545,1.846,2.149,2.519,3.007,3.289,3.496,-0.129,0.301,0.303,0.37,0.488,0.282,0.207,0
1998,181,9,"c","7/1/1998 7:21",2,0.210069444,0.30625,181.30625,0,14,14,53.5,-5.35,3.979681654,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,1.674,1.545,1.846,2.149,2.519,3.007,3.289,3.496,-0.129,0.301,0.303,0.37,0.488,0.282,0.207,0
1998,181,11,"w","7/1/1998 8:42",3,0.210069444,0.363194444,181.3631944,0,25,26,35,-3.5,3.555348061,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,3.789,3.111,2.416,1.674,1.545,1.846,2.149,2.519,-0.678,-0.695,-0.742,-0.129,0.301,0.303,0.37,0
1998,181,13,"c","7/1/1998 8:48",3,0.210069444,0.366666667,181.3666667,0,37,38,38,-3.8,3.63758616,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,3.789,3.111,2.416,1.674,1.545,1.846,2.149,2.519,-0.678,-0.695,-0.742,-0.129,0.301,0.303,0.37,0
1998,181,4,"w","7/1/1998 8:51",3,0.210069444,0.369444444,181.3694444,0,9,10,39,-3.9,3.663561646,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.971,6.088,5.83,6.094,6.152,6.271,6.157,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,3.789,3.111,2.416,1.674,1.545,1.846,2.149,2.519,-0.678,-0.695,-0.742,-0.129,0.301,0.303,0.37,0
1998,181,9,"c","7/1/1998 9:02",3,0.210069444,0.376388889,181.3763889,0,14,15,36,-3.6,3.583518938,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,4.169,3.789,3.111,2.416,1.674,1.545,1.846,2.149,-0.38,-0.678,-0.695,-0.742,-0.129,0.301,0.303,0
1998,181,11,"w","7/1/1998 10:14",4,0.210069444,0.427083333,181.4270833,0,25,27,20.5,-2.05,3.020424886,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,4.917,4.332,4.169,3.789,3.111,2.416,1.674,1.545,-0.585,-0.163,-0.38,-0.678,-0.695,-0.742,-0.129,0
1998,181,13,"c","7/1/1998 10:18",4,0.210069444,0.429861111,181.4298611,0,37,39,25,-2.5,3.218875825,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,4.917,4.332,4.169,3.789,3.111,2.416,1.674,1.545,-0.585,-0.163,-0.38,-0.678,-0.695,-0.742,-0.129,0
1998,181,3,"w","7/1/1998 10:29",4,0.210069444,0.436805556,181.4368056,0,1,1,36.5,-3.65,3.597312261,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,4.917,4.332,4.169,3.789,3.111,2.416,1.674,1.545,-0.585,-0.163,-0.38,-0.678,-0.695,-0.742,-0.129,0
1998,181,9,"c","7/1/1998 10:30",4,0.210069444,0.4375,181.4375,0,14,16,30,-3,3.401197382,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,5.468,4.917,4.332,4.169,3.789,3.111,2.416,1.674,-0.551,-0.585,-0.163,-0.38,-0.678,-0.695,-0.742,0
1998,181,13,"c","7/1/1998 10:36",4,0.210069444,0.442361111,181.4423611,0,37,40,24,-2.4,3.17805383,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,5.468,4.917,4.332,4.169,3.789,3.111,2.416,1.674,-0.551,-0.585,-0.163,-0.38,-0.678,-0.695,-0.742,0
1998,181,11,"w","7/1/1998 11:46",5,0.210069444,0.490972222,181.4909722,0,25,28,23.5,-2.35,3.157000421,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,6.07,5.886,5.468,4.917,4.332,4.169,3.789,3.111,-0.184,-0.418,-0.551,-0.585,-0.163,-0.38,-0.678,0
1998,181,13,"c","7/1/1998 11:51",5,0.210069444,0.494444444,181.4944444,0,37,41,28.5,-2.85,3.349904087,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,6.07,5.886,5.468,4.917,4.332,4.169,3.789,3.111,-0.184,-0.418,-0.551,-0.585,-0.163,-0.38,-0.678,0
1998,181,3,"w","7/1/1998 11:57",5,0.210069444,0.497916667,181.4979167,0,1,2,28,-2.8,3.33220451,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,6.07,5.886,5.468,4.917,4.332,4.169,3.789,3.111,-0.184,-0.418,-0.551,-0.585,-0.163,-0.38,-0.678,0
1998,181,9,"c","7/1/1998 12:06",5,0.210069444,0.504166667,181.5041667,0,14,17,21.5,-2.15,3.068052935,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,6.52,6.07,5.886,5.468,4.917,4.332,4.169,3.789,-0.45,-0.184,-0.418,-0.551,-0.585,-0.163,-0.38,0
1998,181,3,"w","7/1/1998 12:11",5,0.210069444,0.508333333,181.5083333,0,1,3,24,-2.4,3.17805383,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,6.52,6.07,5.886,5.468,4.917,4.332,4.169,3.789,-0.45,-0.184,-0.418,-0.551,-0.585,-0.163,-0.38,0
1998,181,11,"w","7/1/1998 13:50",6,0.210069444,0.577083333,181.5770833,0,25,29,22,-2.2,3.091042453,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,7.521,7.078,6.894,6.52,6.07,5.886,5.468,4.917,-0.443,-0.184,-0.374,-0.45,-0.184,-0.418,-0.551,0
1998,181,13,"c","7/1/1998 13:54",6,0.210069444,0.579166667,181.5791667,0,37,42,29.75,-2.975,3.392829132,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,7.521,7.078,6.894,6.52,6.07,5.886,5.468,4.917,-0.443,-0.184,-0.374,-0.45,-0.184,-0.418,-0.551,0
1998,181,3,"w","7/1/1998 14:01",6,0.210069444,0.584722222,181.5847222,0,1,4,32,-3.2,3.465735903,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,8.029,7.521,7.078,6.894,6.52,6.07,5.886,5.468,-0.508,-0.443,-0.184,-0.374,-0.45,-0.184,-0.418,0
1998,181,9,"c","7/1/1998 14:06",6,0.210069444,0.588194444,181.5881944,0,14,18,28.75,-2.875,3.358637767,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,8.029,7.521,7.078,6.894,6.52,6.07,5.886,5.468,-0.508,-0.443,-0.184,-0.374,-0.45,-0.184,-0.418,0
1998,181,11,"w","7/1/1998 16:12",7,0.210069444,0.675,181.675,0,25,30,43.5,-4.35,3.772760938,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,7.528,8.392,8.093,8.011,8.029,7.521,7.078,6.894,0.864,-0.299,-0.082,0.018,-0.508,-0.443,-0.184,0
1998,181,13,"c","7/1/1998 16:21",7,0.210069444,0.68125,181.68125,0,37,43,45.5,-4.55,3.817712326,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,7.528,8.392,8.093,8.011,8.029,7.521,7.078,6.894,0.864,-0.299,-0.082,0.018,-0.508,-0.443,-0.184,0
1998,181,3,"w","7/1/1998 16:30",7,0.210069444,0.6875,181.6875,0,1,5,36.5,-3.65,3.597312261,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,6.839,7.528,8.392,8.093,8.011,8.029,7.521,7.078,0.689,0.864,-0.299,-0.082,0.018,-0.508,-0.443,0
1998,181,9,"c","7/1/1998 16:30",7,0.210069444,0.688194444,181.6881944,0,14,19,29,-2.9,3.36729583,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,6.839,7.528,8.392,8.093,8.011,8.029,7.521,7.078,0.689,0.864,-0.299,-0.082,0.018,-0.508,-0.443,0
1998,181,11,"w","7/1/1998 17:17",8,0.210069444,0.720138889,181.7201389,0,25,31,28.75,-2.875,3.358637767,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,6.429,6.839,7.528,8.392,8.093,8.011,8.029,7.521,0.41,0.689,0.864,-0.299,-0.082,0.018,-0.508,0
1998,181,13,"c","7/1/1998 17:19",8,0.210069444,0.721527778,181.7215278,0,37,44,36,-3.6,3.583518938,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,6.429,6.839,7.528,8.392,8.093,8.011,8.029,7.521,0.41,0.689,0.864,-0.299,-0.082,0.018,-0.508,0
1998,181,3,"w","7/1/1998 17:24",8,0.210069444,0.725694444,181.7256944,0,1,6,35.5,-3.55,3.569532696,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,6.429,6.839,7.528,8.392,8.093,8.011,8.029,7.521,0.41,0.689,0.864,-0.299,-0.082,0.018,-0.508,0
1998,181,9,"c","7/1/1998 17:30",8,0.210069444,0.729861111,181.7298611,0,14,20,32.5,-3.25,3.481240089,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,6.343,6.429,6.839,7.528,8.392,8.093,8.011,8.029,0.086,0.41,0.689,0.864,-0.299,-0.082,0.018,0
1998,181,11,"w","7/1/1998 18:40",9,0.210069444,0.778472222,181.7784722,0,25,32,28,-2.8,3.33220451,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,5.617,5.747,5.48,5.747,5.811,5.907,5.727,0,0,0,0,0,0,0,8.425977703,8.620967109,8.220569016,8.621073429,8.716973344,8.859866344,8.590994761,13.00558119,12.98970419,12.99268113,12.97141729,12.93115775,12.92619619,12.88605264,6.627,7.022,6.343,6.429,6.839,7.528,8.392,8.093,0.395,-0.679,0.086,0.41,0.689,0.864,-0.299,0
1998,181,13,"c","7/1/1998 18:45",9,0.210069444,0.78125,181.78125,0,37,45,32.5,-3.25,3.481240089,5.200247516,4.653518891,6.21339752,6.460273169,4.612173376,4.200753563,4.60188568,8.436512967,8.591045169,7.852294466,7.287266894,6.85590058,6.239968972,6.761487296,4.516,4.654,4.374,4.642,4.701,4.79,4.617,0,0.044971459,0,0.030179167,0.040106313,0.077621354,0.0104045,6.774521625,6.958188818,6.561670594,6.947404381,7.032067891,7.146528323,6.919790034,10.89394019,10.88500938,10.85821694,10.86091036,10.83043219,10.83837069,10.77946341,6.627,7.022,6.343,6.429,6.839,7.528,8.392,8.093,0.395,-0.679,0.086,0.41,0.689,0.864,-0.299,0
